time,tweet
2020-07-03 04:25:58,b'@J_Gomez97  #Gomez  holding the wrong balls. Gomez giving handjob to @sterling7  \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #MCILIV #MCILFC #MCIARS\xe2\x80\xa6 https://t.co/POj7NqLtly'
2020-07-03 04:25:53,b'RT @FashionPalace8: Kindly retweet my customer could be on your timeline. \nCotton duvet with one matching bedsheet and two pillow cases\n\n4b\xe2\x80\xa6'
2020-07-03 04:25:51,b'RT @TBoywonder: So this is the coach liverpool wantu win today \xc2\xbf\n#MCILIV\nhttps://t.co/LQiE6j2j6j'
2020-07-03 04:25:49,"b'RT @SnapGoal: Man City 4-0 Liverpool, all goals\xf0\x9f\x94\xa5\n\nVia: @BRGoals \n\n#MCILIV \n https://t.co/9QSf3JfgsP'"
2020-07-03 04:25:40,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:25:36,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 04:25:35,"b'RT @SnapGoal: Man City 4-0 Liverpool, all goals\xf0\x9f\x94\xa5\n\nVia: @BRGoals \n\n#MCILIV \n https://t.co/9QSf3JfgsP'"
2020-07-03 04:25:31,"b'RT @AKasingye: I didn\xe2\x80\x99t know how passionate I was with football until I had to choose whether it was #Frontline or #MCILIV. Forunately, Twi\xe2\x80\xa6'"
2020-07-03 04:25:27,"b""RT @OptaJoe: 4-0 - Liverpool's 4-0 defeat to Manchester City is the joint-heaviest defeat by a team already crowned Premier League champion\xe2\x80\xa6"""
2020-07-03 04:25:25,"b'RT @premierleague: GOAL Man City 4-0 Liverpool (66 mins)\n\nMan City go further ahead, with Alex Oxlade-Chamberlain diverting Raheem Sterling\xe2\x80\xa6'"
2020-07-03 04:25:25,b'RT @Rilwannajib: Man city needed to humble Liverpool \n\n#MCILIV https://t.co/xfx18j8aQv'
2020-07-03 04:25:23,b'RT @tonysteinn25: This league is just... \xf0\x9f\xa4\x9d\xf0\x9f\x98\x82\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbe\n#MCILIV #SHUTOT \n#FPL #PremierLeague https://t.co/hplHe1JWMB'
2020-07-03 04:25:22,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 04:25:22,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:25:19,b'RT @badboysammy_: The Liverpool that showed up vs Man City tonight \xf0\x9f\x98\x82 #MCILIV https://t.co/raeDIIHloK'
2020-07-03 04:25:17,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 04:25:11,"b""RT @d_oluwamuyiwa: IT'S GUARD OF HONOR O' CLOCK\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #MCILIV https://t.co/9NToiXHm6o"""
2020-07-03 04:25:10,"b""RT @King_Chris_Jr: Man City's heat map against Liverpool #MCILIV https://t.co/CMVffBdIH2"""
2020-07-03 04:25:03,"b'RT @hamsterbuddies_: Do you love cutest hamster? Type ""Yes"" in the comment section or your retweet &lt;3 \n\n#hamster #pets #Isco #MCILIV #cute\xe2\x80\xa6'"
2020-07-03 04:25:03,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 04:24:59,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 04:24:59,b'RT @premierleague: \xf0\x9f\x92\xab Kevin De Bruyne has been directly involved in 28 goals this season - more than any other player in the #PL\n\n#MCILIV ht\xe2\x80\xa6'
2020-07-03 04:24:47,"b'RT @OptaJoe: 3 - This is the first time Liverpool have trailed by three goals at half time of a Premier League game since May 2015, when th\xe2\x80\xa6'"
2020-07-03 04:24:45,"b'RT @SuperSportTV: The former champions get one over the current champions with a thumping 4-0 victory, courtesy of goals from De Bruyne, St\xe2\x80\xa6'"
2020-07-03 04:24:44,"b'RT @OptaJoe: 4 - Liverpool find themselves four goals down in a Premier League game for the first time since September 2017, which was also\xe2\x80\xa6'"
2020-07-03 04:24:36,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:24:34,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 04:24:33,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:24:32,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:24:25,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 04:24:25,"b""RT @lady_Halee: Liverpool has been trashed 4-0 by there biggest rivals and I can't sleep again\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\n#MCILIV https://t.co/5gUhmiwKpY"""
2020-07-03 04:24:24,b'The football equivalent of the Red Wedding #MCILIV https://t.co/9e1tQlshxv'
2020-07-03 04:24:19,b'RT @MissSilviaGray: If this appears on your TL show me some love \xe2\x9d\xa4\xef\xb8\x8f \n\nLike and Retweet\n\nMane | Segalink | Seyitan | Pablo Escobar | Mourinh\xe2\x80\xa6'
2020-07-03 04:24:18,"b""RT @OptaJoe: 4-0 - Liverpool's 4-0 defeat to Manchester City is the joint-heaviest defeat by a team already crowned Premier League champion\xe2\x80\xa6"""
2020-07-03 04:24:17,b'RT @Irunnia_: Mam City gave Liverpool a guard of honor then dishonored them \xf0\x9f\x92\x94 #MCILIV'
2020-07-03 04:24:16,"b'RT @AKasingye: I didn\xe2\x80\x99t know how passionate I was with football until I had to choose whether it was #Frontline or #MCILIV. Forunately, Twi\xe2\x80\xa6'"
2020-07-03 04:24:14,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 04:24:11,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:24:02,b'RT @PolandPremier: Manchester City 4-0 Liverpool at Etihad Stadium #MCILIV https://t.co/m3jmqbNUJW'
2020-07-03 04:24:01,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 04:23:56,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 04:23:55,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 04:23:53,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 04:23:50,b'RT @goal: Kevin De Bruyne has been involved in 30 goals in his last 31 Premier League starts \xf0\x9f\x94\xa5\n\n1\xef\xb8\x8f\xe2\x83\xa32\xef\xb8\x8f\xe2\x83\xa3 goals\n1\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 assists\n\n#MCILIV https:\xe2\x80\xa6'
2020-07-03 04:23:42,"b""RT @king_Josh257: Miss the ball btw don't miss the balls \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 #MCILIV https://t.co/BD20u3GHdz"""
2020-07-03 04:23:41,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 04:23:31,b'RT @ClintonMurila: Liverpool have Conceded more Goals in this game than Manchester United have in the last 15 games \xf0\x9f\x92\x89\xf0\x9f\x92\x89 #MCILIV https://t.co\xe2\x80\xa6'
2020-07-03 04:23:29,b'RT @OfficialFPL: Goal - own goal (Oxlade-Chamberlain)\nAssist - STERLING\n\nMan City 4-0 Liverpool (66 mins)\n\n#FPL #MCILIV'
2020-07-03 04:23:19,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 04:23:19,"b""RT @goal: Arsenal fans watching Man City's performance tonight knowing they've got them in the FA Cup semis \xf0\x9f\x98\x9f\n\n#MCILIV https://t.co/s6EXeqk\xe2\x80\xa6"""
2020-07-03 04:23:19,"b""RT @premierleague: GOAL Man City 5-0 Liverpool (90+5 mins)\n\nIt's 5\xef\xb8\x8f\xe2\x83\xa3 for Man City as Riyad Mahrez slams home at Alisson's near post\n\n#MCILIV"""
2020-07-03 04:23:15,"b'RT @Ibrahim_s_ahmad: Liverpool fans after today\'s match be like\n\n"" we have won the league already so we are just not serious about the matc\xe2\x80\xa6'"
2020-07-03 04:23:15,b'RT @brianoiriga: Sadio Mane and Salah tonight against Manchester City. #MCILIV https://t.co/43tGCyTMne'
2020-07-03 04:23:09,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 04:22:57,b'RT @IanDoyleSport: The guard of honour #LFC #MCILIV \xf0\x9f\x94\xb4 https://t.co/hLMED0ECjY'
2020-07-03 04:22:50,b'RT @beema_ng: We are pleased to announce to the public in #Kano the introduction of our new services(Beema Express). We are dedicated in pr\xe2\x80\xa6'
2020-07-03 04:22:50,b'RT @SuperstarAiiko: The Liverpool we expected VS the Liverpool we got\n\n #MCILIV Man City https://t.co/0w8sOTirkk'
2020-07-03 04:22:48,b'RT @kinyua_KE: Your thoughts??\n\xf0\x9f\x94\x81Retweet for Kevin De brune\n\xf0\x9f\x92\x99Like for Pogba\n\n#MCILIV https://t.co/o4z4RPtJyI'
2020-07-03 04:22:45,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 04:22:42,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:22:40,b'RT @Irunnia_: Mam City gave Liverpool a guard of honor then dishonored them \xf0\x9f\x92\x94 #MCILIV'
2020-07-03 04:22:37,b'RT @LFC: \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6 Bring the sound of the Kop into your home \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xb6\n\nJoin @StanChart and @JamieWebster94 tonight (19:00 BST) as they turn on the chant\xe2\x80\xa6'
2020-07-03 04:22:36,b'RT @OptaJoe: 2 - Liverpool\xe2\x80\x99s two heaviest Premier League defeats under J\xc3\xbcrgen Klopp have both been at the Etihad Stadium against Manchester\xe2\x80\xa6'
2020-07-03 04:22:33,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:22:33,b'RT @cityreport_: Aymeric Laporte vs Liverpool:\n\n79 Minutes\n61 Touches\n88% (45) Passes completed\n2 (6) long balls \n1 (1) Tackle won\n4 Cleara\xe2\x80\xa6'
2020-07-03 04:22:29,"b""#MCILIV\n#Liverpool \n#ManCity \n#peterdrury \n@PoeticPeter just liked my comment... i don't think i will sleep tonight\xe2\x80\xa6 https://t.co/I6rMnMP3yl"""
2020-07-03 04:22:27,"b""RT @EricNjiiru: We've already won the league though. No one cares about this result.\n#MCILIV https://t.co/j3BPcjX4dl"""
2020-07-03 04:22:27,b'RT @jibbyford_: Man City gave Liverpool a guard of honor then dishonored them and made it look like they won the league four nothing \xf0\x9f\x98\x82\xf0\x9f\x92\x94 #MC\xe2\x80\xa6'
2020-07-03 04:22:23,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:22:23,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:22:13,"b'RT @LFC: Evening, boss \xf0\x9f\x91\x8b\n\n#StaySafe | #MCILIV https://t.co/2ttctiVrtB'"
2020-07-03 04:22:11,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 04:22:03,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 04:22:01,b'RT @Oluwa_pemi: Arsenal fans when they remember they have man city to play in FA semis. #MCILIV https://t.co/saCGujrAcS'
2020-07-03 04:21:59,b'RT @OfficialSGoater: #MCILIV @PhilFoden When I say Phil you say Foden! Phil?'
2020-07-03 04:21:57,"b""DP Ruto has been deserted by most of his political foot soldiers with only a few now having his back. Most of Ruto'\xe2\x80\xa6 https://t.co/hV86mSrmX6"""
2020-07-03 04:21:54,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:21:43,b'Gave them a guard of honour then slapped em 4-0 \xf0\x9f\x98\x82 #MCILIV'
2020-07-03 04:21:43,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 04:21:43,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 04:21:42,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:21:42,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 04:21:40,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:21:40,b'RT @Chief_umar: Gomez going for the wrong ball.\xf0\x9f\x98\x82\n #MCILIV https://t.co/K1x0619r6d'
2020-07-03 04:21:33,"b'RT @connorspooner11: ""We\'ve already won the league we don\'t care"" #MCILIV https://t.co/zmGGuvrS0R'"
2020-07-03 04:21:33,b'RT @GWijnaldum: Not our best performance. We\xe2\x80\x99ll make sure we\xe2\x80\x98ll show up strong next time \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #MCILIV https://t.co/EFnnPECbSI'
2020-07-03 04:21:30,"b""RT @City_Chief: \xf0\x9f\x93\x8a| Fun Stat of the Day: \n\nLiverpool's 2 heaviest Premier League defeats under Jurgen Klopp have both been at the Etihad Sta\xe2\x80\xa6"""
2020-07-03 04:21:16,b'RT @Anambravirgin: When your enemies prepare a table before you.. So that they can break it\xf0\x9f\x98\xad\n#MCILIV https://t.co/gUubpoU3nK'
2020-07-03 04:21:10,b'Without any doubt Kevin De Bruyne is the best midfielder in the world and also he is the best player in the world a\xe2\x80\xa6 https://t.co/mgVh0DyPwf'
2020-07-03 04:21:07,"b'RT @henrywinter: Raheem Sterling has just walked 70 yards to seek out Jordan Henderson, embrace him and congratulate him. (Players doing po\xe2\x80\xa6'"
2020-07-03 04:21:02,"b'""It is important. I saw the guard of honour, how they walkk inside, how focused they were. They didn\'t even say tha\xe2\x80\xa6 https://t.co/2arERQ9WfT'"
2020-07-03 04:21:00,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:21:00,b'RT @Prince_Ngcobo: Kevin De Bruyne to the rest of the players in the Premier League after Man City beat Liverpool 4-0 \n#MCILIV https://t.co\xe2\x80\xa6'
2020-07-03 04:20:51,"b""RT @goal: Arsenal fans watching Man City's performance tonight knowing they've got them in the FA Cup semis \xf0\x9f\x98\x9f\n\n#MCILIV https://t.co/s6EXeqk\xe2\x80\xa6"""
2020-07-03 04:20:42,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:20:40,b'RT @goal: The champions are HUMBLED.\n\n#MCILIV https://t.co/RfQi5OufQ9'
2020-07-03 04:20:36,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:20:35,b'RT @moo_venda: I take a liver I put it in a pool.... Liverpool \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd  #MCILIV https://t.co/P1xXoi4pJB'
2020-07-03 04:20:32,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:20:30,"b""RT @LFC: 95' - Goal. Man City.\n\n[5-0]\n\n#MCILIV"""
2020-07-03 04:20:29,b'RT @FashionPalace8: Kindly retweet my customer could be on your timeline. \nCotton duvet with one matching bedsheet and two pillow cases\n\n4b\xe2\x80\xa6'
2020-07-03 04:20:22,b'RT @TheSportSocial: Absolutely mental that Jordan Henderson\xe2\x80\x99s might win Player of the Year ahead of Kevin De Bruyne. If you need help ident\xe2\x80\xa6'
2020-07-03 04:20:21,b'RT @SuperstarAiiko: The Liverpool we expected VS the Liverpool we got\n\n #MCILIV Man City https://t.co/0w8sOTirkk'
2020-07-03 04:20:18,b'RT @goal: Man City turning up today like...\n\n#MCILIV https://t.co/QVCKhjRlEz'
2020-07-03 04:20:16,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:20:15,b'RT @ad_farouq: Giveaway! Giveaway!!\n\nThe first person to get 700 rts within 24hrs wil get one of our classic Diesel frm the thread + 1k air\xe2\x80\xa6'
2020-07-03 04:20:11,b'RT @LFC: The Reds are out to a guard of honour at the Etihad \xf0\x9f\x91\x8f\xf0\x9f\x94\xb4\n\n#MCILIV https://t.co/oVuEuBUR0n'
2020-07-03 04:20:04,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:20:02,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:19:56,b'RT @olumeseik: What Guardiola told kloop after the final whistle.\n\n#MCILIV De bruyne #mompha Pablo Escobar Mane #liverpool https://t.co/IFa\xe2\x80\xa6'
2020-07-03 04:19:53,"b""RT @LFC: 95' - Goal. Man City.\n\n[5-0]\n\n#MCILIV"""
2020-07-03 04:19:50,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:19:43,b'RT @MissSilviaGray: If this appears on your TL show me some love \xe2\x9d\xa4\xef\xb8\x8f \n\nLike and Retweet\n\nMane | Segalink | Seyitan | Pablo Escobar | Mourinh\xe2\x80\xa6'
2020-07-03 04:19:34,b'RT @premierleague: Fantastic \xf0\x9d\x94\xbd\xf0\x9d\x95\x86\xf0\x9d\x95\x8c\xe2\x84\x9d for @ManCity \n\n#MCILIV https://t.co/puzTLGdcfd'
2020-07-03 04:19:34,b'RT @OfficialFPL: Goal - own goal (Oxlade-Chamberlain)\nAssist - STERLING\n\nMan City 4-0 Liverpool (66 mins)\n\n#FPL #MCILIV'
2020-07-03 04:19:28,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:19:27,b'RT @BBCSport: Liverpool were thrashed by Man City in their first game after sealing the Premier League title.\n\n#MCILIV report: https://t.co\xe2\x80\xa6'
2020-07-03 04:19:18,"b'RT @OptaJoe: 3 - This is the first time Liverpool have trailed by three goals at half time of a Premier League game since May 2015, when th\xe2\x80\xa6'"
2020-07-03 04:19:14,b'RT @TBoywonder: So this is the coach liverpool wantu win today \xc2\xbf\n#MCILIV\nhttps://t.co/LQiE6j2j6j'
2020-07-03 04:19:14,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:19:12,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
2020-07-03 04:19:12,b'RT @rantsnbants: NAAAAH WHO DID THIS?! \xf0\x9f\xa4\xa3 \xe2\x80\x9cgUaRd oF hOnOuR\xe2\x80\x9d #MCILIV https://t.co/wJqEleEU7y'
2020-07-03 04:19:11,b'RT @heisTactic: How can Liverpool win the league four - nothing #MCILIV https://t.co/hvMPC2cr4h'
2020-07-03 04:19:02,b'RT @premierleague: Welcoming the \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\x9a\xf0\x9d\x90\xa6\xf0\x9d\x90\xa9\xf0\x9d\x90\xa2\xf0\x9d\x90\xa8\xf0\x9d\x90\xa7\xf0\x9d\x90\xac \xf0\x9f\x8c\x9f\n\n#MCILIV https://t.co/mVq3qqi5Sq'
2020-07-03 04:18:55,b'RT @BeWarmers: Man City fans celebrating beating Liverpool tonight like\n#MCILIV https://t.co/rD3ZDz4E2l'
2020-07-03 04:18:47,b'RT @Views09: Who would you prefer in your team?\n1.Retweet for Kevin De Bruyne\n2. Like for Paul Pogba \n#MCILIV https://t.co/iFQ3nV1TAh'
2020-07-03 04:18:47,b'RT @premierleague: Raheem Sterling scored his first #PL goal against Liverpool - in his ninth appearance against them \n\n#MCILIV https://t.c\xe2\x80\xa6'
